InvNo	Date	Ord	Amount	TaxRate	TAmount	CreatedBy	EnteredOn	Name	CityName	Days	Pnumber	Fax	URL	Line1	Line2	CreatedOn
D953BEAA-9104-4E02-BE7F-8B04AF2B5A3D	2023-01-29 13:43:19.6766667	573C32CC-983F-4B56-9A77-BCBDA792933A	24869.99	3	746.10	System Generated	2023-01-29 13:43:19.6766667	"Tailspin Toys (Mineral Hills, MI)"	Rabkavi Banhatti	9	(231) 555-0100	(231) 555-0101	http://www.tailspintoys.com/MineralHills	Unit 38	1421 Radoncis Road	2023-01-29 13:43:19.6766667
133F2AE5-4F22-42EF-BA30-596A54E81B82	2023-12-18 21:26:01.9000000	BB29FDAC-A76E-4130-9594-60B10BA39A92	24076.23	5	1203.81	System Generated	2023-12-18 21:26:01.9000000	"Tailspin Toys (Optimo, NM)"	Indore	7	(505) 555-0100	(505) 555-0101	http://www.tailspintoys.com/Optimo	Shop 264	978 Edden Street	2023-12-18 21:26:01.9000000
028F0554-92F1-4E73-B18A-5CF4F1A4D65D	2023-05-05 15:48:02.3200000	962A6B9B-3F00-4B09-ACE1-21AC56E20E9E	13656.79	6	819.41	System Generated	2023-05-05 15:48:02.3200000	Rajeev Sandhu	Kadiri	14	(458) 555-0100	(458) 555-0101	http://www.microsoft.com/	Shop 9	1768 Suniti Road	2023-05-05 15:48:02.3200000
9204CC91-3559-4876-8992-9623C3500F45	2023-11-19 20:52:10.4533333	9D5721E7-AF42-4131-B639-0D9952C47B90	24698.32	5	1234.92	System Generated	2023-11-19 20:52:10.4533333	"Tailspin Toys (Mount Montgomery, NV)"	Imphal	5	(702) 555-0100	(702) 555-0101	http://www.tailspintoys.com/MountMontgomery	Shop 284	1909 Cosic Crescent	2023-11-19 20:52:10.4533333
36D49A9C-5C06-43F7-B664-40141406D21E	2023-11-02 15:18:02.5333333	41DBB846-B772-4ED2-9229-3664BA7D4F4B	15254.92	1	152.55	System Generated	2023-11-02 15:18:02.5333333	"Tailspin Toys (Caselton, NV)"	Darbhanga	13	(702) 555-0100	(702) 555-0101	http://www.tailspintoys.com/Caselton	Suite 206	1839 Hadrabova Crescent	2023-11-02 15:18:02.5333333
2F1DB4E3-7B8B-45E9-A895-82762C33BCA7	2023-03-03 14:05:22.1300000	ABA68D46-7AE3-4FCA-A596-8964F432727A	18176.82	4	727.07	System Generated	2023-03-03 14:05:22.1300000	"Tailspin Toys (Hardeeville, SC)"	Nellikuppam	14	(803) 555-0100	(803) 555-0101	http://www.tailspintoys.com/Hardeeville	Shop 31	478 KlanCisar Lane	2023-03-03 14:05:22.1300000
FDB60EE4-C495-48BB-95B7-7D30FCBC413B	2022-12-22 11:59:16.2700000	455C445B-3F64-4B74-9A86-A51EED6B30D8	19931.41	11	2192.46	System Generated	2022-12-22 11:59:16.2700000	Bhadram Kamasamudram	Narnaul	12	(802) 555-0100	(802) 555-0101	http://www.microsoft.com/	Shop 3	94 Selma Road	2022-12-22 11:59:16.2700000
84F05771-3BDA-43BC-BBB5-76B9EAC5FB39	2023-11-15 17:28:01.6766667	B94980AF-8CBC-42E3-BD4B-0DB8F1C814AE	13661.75	9	1229.56	System Generated	2023-11-15 17:28:01.6766667	"Tailspin Toys (Impact, TX)"	Nirmal	8	(210) 555-0100	(210) 555-0101	http://www.tailspintoys.com/Impact	Unit 249	760 Trung Crescent	2023-11-15 17:28:01.6766667
A6076702-7A59-4DBC-90C7-2DCE869FA115	2022-12-30 18:11:17.8200000	08A7DF2F-15B9-4FC5-8903-4487EA0225AB	21819.62	9	1963.77	System Generated	2022-12-30 18:11:17.8200000	"Tailspin Toys (Hollywood Park, TX)"	Khammam	6	(210) 555-0100	(210) 555-0101	http://www.tailspintoys.com/HollywoodPark	Unit 178	1948 Podnieks Road	2022-12-30 18:11:17.8200000
22729485-E450-4443-ADB6-51216A7F5880	2023-01-30 10:37:18.8866667	98AA10F2-507A-4AB0-A65D-BD177BEC367F	14022.34	10	1402.23	System Generated	2023-01-30 10:37:18.8866667	"Tailspin Toys (Statenville, GA)"	Rajgarh (Alwar)	9	(229) 555-0100	(229) 555-0101	http://www.tailspintoys.com/Statenville	Shop 44	974 Javan Avenue	2023-01-30 10:37:18.8866667
4EC24FD8-E6E5-436C-BBB5-58388D672ECD	2022-10-31 17:53:14.4300000	2A3D5BA9-7CBC-4FD3-99C0-0AF1BB45FF31	22237.81	7	1556.65	System Generated	2022-10-31 17:53:14.4300000	Edgar Jogi	Piro	8	(209) 555-0100	(209) 555-0101	http://www.microsoft.com/EdgarJogi/	Shop 6	1317 Desforges Street	2022-10-31 17:53:14.4300000
9B12EE2B-7E1F-43E8-A02F-34961D931FD5	2023-02-28 13:54:25.0133333	ADB33CC8-418B-4C60-AF52-75801B1963BA	18911.65	11	2080.28	System Generated	2023-02-28 13:54:25.0133333	Serdar ozden	Namagiripettai	10	(319) 555-0100	(319) 555-0101	http://www.microsoft.com/	Shop 16	1045 Margherita Lane	2023-02-28 13:54:25.0133333
C1E7DC4F-62FB-4456-9EEE-6BA304073167	2024-01-29 19:02:02.2100000	393B60E6-A3C3-434D-ACBE-2A1A713921E6	16651.20	0	0.00	System Generated	2024-01-29 19:02:02.2100000	Olafs Rozitis	Nanpara	10	(316) 555-0100	(316) 555-0101	http://www.microsoft.com/OlafsRozitis/	Unit 2	1114 Nakhtare Crescent	2024-01-29 19:02:02.2100000
85EAB280-6FB6-4084-873F-CC6547C3832A	2023-11-24 16:10:17.0000000	D6BA53C4-7C1C-47FF-8494-7ED90B2EAA8A	21459.96	3	643.80	System Generated	2023-11-24 16:10:17.0000000	"Wingtip Toys (Lytle, TX)"	Niwai	8	(210) 555-0100	(210) 555-0101	http://www.wingtiptoys.com/Lytle	Unit 95	882 Bhuiyan Crescent	2023-11-24 16:10:17.0000000
B66E8D2D-4592-42BE-995D-E25C0B28C49C	2023-04-21 13:07:27.4200000	6BD1A2E1-FD5A-42DE-BACD-214435F4A290	13909.76	6	834.59	System Generated	2023-04-21 13:07:27.4200000	"Tailspin Toys (Tavares, FL)"	Sattenapalle	13	(239) 555-0100	(239) 555-0101	http://www.tailspintoys.com/Tavares	Shop 82	1687 Valbe Avenue	2023-04-21 13:07:27.4200000
50B4E9DD-D26C-4DF1-8A19-CBE11991C54F	2024-02-17 16:56:34.0566667	7892BC77-A83B-4774-A59A-8F4B46B87234	24345.83	5	1217.29	System Generated	2024-02-17 16:56:34.0566667	Adriana Pena	Vandavasi	9	(252) 555-0100	(252) 555-0101	http://www.microsoft.com/	Shop 17	121 Valentina Road	2024-02-17 16:56:34.0566667
3C1F6217-4383-4404-B9F0-E9B9C7768236	2022-11-15 13:17:16.3700000	5B8B542E-373A-45FD-A09B-92D1E889BC0D	12342.53	1	123.43	System Generated	2022-11-15 13:17:16.3700000	Richard Friar	Repalle	9	(339) 555-0100	(339) 555-0101	http://www.microsoft.com/RichardFriar/	Shop 21	80 Gupta Avenue	2022-11-15 13:17:16.3700000
97CFBBB9-1592-4CF6-8257-AFC2897539DD	2023-01-23 15:29:19.1466667	CF67C335-A839-4712-A80A-78D97B7957ED	21372.62	9	1923.54	System Generated	2023-01-23 15:29:19.1466667	Isa Hulsegge	Todaraisingh	14	(252) 555-0100	(252) 555-0101	http://www.microsoft.com/	Suite 11	599 Margherita Boulevard	2023-01-23 15:29:19.1466667
4EAFC342-02EC-4912-A3D4-1EB9B3D3E3BB	2022-11-18 10:41:16.8566667	C96519E4-B9E6-41ED-92D0-8DE0B87CAFD7	20597.90	1	205.98	System Generated	2022-11-18 10:41:16.8566667	Rodrigo Figueiredo	Margao	6	(803) 555-0100	(803) 555-0101	http://www.microsoft.com/RodrigoFigueiredo/	Unit 23	1155 Kanepa Road	2022-11-18 10:41:16.8566667
886B5479-D3DF-479D-B380-86A872749EBE	2023-03-22 14:22:22.2500000	B2B18F8E-9251-40AC-B8F1-A31268357C1A	10639.97	7	744.80	System Generated	2023-03-22 14:22:22.2500000	Mai Thai	Bhiwandi	7	(212) 555-0100	(212) 555-0101	http://www.microsoft.com/	Suite 5	286 Bhagavateeprasaad Lane	2023-03-22 14:22:22.2500000
7D329940-BA2A-4A0B-B716-124CF1F44DD8	2023-10-27 20:08:01.2533333	8D8ADEDA-37B1-4D0E-B562-A1D3468A5AB8	13300.30	8	1064.02	System Generated	2023-10-27 20:08:01.2533333	Kristine Zvaigzne	Rania	8	(219) 555-0100	(219) 555-0101	http://www.microsoft.com/	Suite 13	1974 Narendra Street	2023-10-27 20:08:01.2533333
2105BF5A-C754-4492-9A35-E312DF9EE44E	2023-02-16 17:57:20.3900000	1D13AF24-A923-428F-AC2F-72D3C5642594	19369.78	0	0.00	System Generated	2023-02-16 17:57:20.3900000	Debbie Molina	Fazilka	12	(270) 555-0100	(270) 555-0101	http://www.microsoft.com/DebbieMolina/	Suite 28	508 De Avenue	2023-02-16 17:57:20.3900000
7D8C0012-D16F-4C7E-84B1-F4F78EBB9B39	2023-11-09 21:43:01.8966667	68A055E9-F9B1-49C1-B2D3-100DC1A9F9D4	10774.75	4	430.99	System Generated	2023-11-09 21:43:01.8966667	"Wingtip Toys (Athol Springs, NY)"	Udaipur	5	(212) 555-0100	(212) 555-0101	http://www.wingtiptoys.com/AtholSprings	Shop 205	840 Rezaei Lane	2023-11-09 21:43:01.8966667
AB07FC97-EF36-478B-B997-00C3FF05FCFE	2023-02-23 15:15:20.8366667	BD524969-4545-4CF5-8F53-8783E4960E4C	14849.41	1	148.49	System Generated	2023-02-23 15:15:20.8366667	Nicolo Cattaneo	Nadiad	6	(212) 555-0100	(212) 555-0101	http://www.microsoft.com/NicoloCattaneo/	Unit 22	1126 Chakraborty Crescent	2023-02-23 15:15:20.8366667
7C22A4FD-0627-4D58-994F-A9C3CEB5E7D6	2024-01-31 18:26:01.9733333	8CC85464-6C4A-4F35-BC0D-A711B70BD0D0	16588.23	11	1824.71	System Generated	2024-01-31 18:26:01.9733333	"Wingtip Toys (Lexington Heights, MI)"	Madhubani	9	(231) 555-0100	(231) 555-0101	http://www.wingtiptoys.com/LexingtonHeights	Shop 234	390 Korjus Road	2024-01-31 18:26:01.9733333
7F0BC6F9-7DB7-4221-8E60-91FED2BBEADD	2023-11-06 18:37:02.1933333	C17A9EFA-08BE-416A-A906-943F1B272104	21035.80	6	1262.15	System Generated	2023-11-06 18:37:02.1933333	"Wingtip Toys (Cape Neddick, ME)"	Suri	14	(207) 555-0100	(207) 555-0101	http://www.wingtiptoys.com/CapeNeddick	Shop 186	1369 Atluri Crescent	2023-11-06 18:37:02.1933333
E44D3C93-132C-4D49-9E81-E66B62655A3B	2023-05-22 20:22:02.8633333	5C806738-F2B6-4DF5-8C70-B06985AA7BDE	24288.68	9	2185.98	System Generated	2023-05-22 20:22:02.8633333	Valter Viiding	Jagtial	6	(216) 555-0100	(216) 555-0101	http://www.microsoft.com/ValterViiding/	Suite 10	129 Jo Road	2023-05-22 20:22:02.8633333
F419CD62-265E-4FBF-BC46-F61AB7201251	2022-11-21 12:29:16.6666667	9017AFD9-8B87-4BC4-9F2F-001F53DEB730	17451.00	10	1745.10	System Generated	2022-11-21 12:29:16.6666667	"Tailspin Toys (Sylvanite, MT)"	Navsari	12	(406) 555-0100	(406) 555-0101	http://www.tailspintoys.com/Sylvanite	Shop 245	705 Dita Lane	2022-11-21 12:29:16.6666667
219EF247-E1E1-41BE-BB2C-0D7BE71EA1BC	2023-02-10 14:33:20.7433333	EC178FBD-41C7-4A50-B1EF-55A97EBC5E65	10798.53	9	971.87	System Generated	2023-02-10 14:33:20.7433333	"Wingtip Toys (Naches, WA)"	Faridkot	10	(206) 555-0100	(206) 555-0101	http://www.wingtiptoys.com/Naches	Unit 42	323 Buecek Crescent	2023-02-10 14:33:20.7433333
BE412034-C2FF-4946-A06C-1A5270C55E8D	2022-10-31 10:56:14.4433333	4ABC2996-20E5-4C20-8ACD-10661E9E721B	18157.50	8	1452.60	System Generated	2022-10-31 10:56:14.4433333	"Wingtip Toys (Cuyamungue, NM)"	Lal Gopalganj Nindaura	6	(505) 555-0100	(505) 555-0101	http://www.wingtiptoys.com/Cuyamungue	Suite 51	1342 Gajula Boulevard	2022-10-31 10:56:14.4433333
081BE0B2-EF74-4A88-A513-4E294FE599DD	2023-06-01 21:18:02.9600000	604F28BC-1CC5-4635-97AF-64C776C50891	23486.67	11	2583.53	System Generated	2023-06-01 21:18:02.9600000	"Wingtip Toys (Towaco, NJ)"	Tharangambadi	12	(201) 555-0100	(201) 555-0101	http://www.wingtiptoys.com/Towaco	Unit 12	747 Acar Crescent	2023-06-01 21:18:02.9600000
70B23951-4A2C-494D-9A0D-5000B5680E4B	2023-11-18 21:33:23.6466667	82A4EA8D-5C06-4AB2-A93A-4A3D34030CCB	12699.00	7	888.93	System Generated	2023-11-18 21:33:23.6466667	"Wingtip Toys (Harkers Island, NC)"	Vikarabad	14	(252) 555-0100	(252) 555-0101	http://www.wingtiptoys.com/HarkersIsland	Shop 216	726 Matos Lane	2023-11-18 21:33:23.6466667
C267D094-F24B-4320-BB03-7142BD1BD7D5	2022-10-14 09:34:25.7033333	9F1DDC75-1B02-4203-9AB6-0ABBD38C53D5	11311.71	3	339.35	System Generated	2022-10-14 09:34:25.7033333	Mai Thai	Shikaripur	14	(212) 555-0100	(212) 555-0101	http://www.microsoft.com/	Suite 5	286 Bhagavateeprasaad Lane	2022-10-14 09:34:25.7033333
AFCB466A-9C86-4271-AAE4-DE9955AAF04B	2023-01-28 13:23:19.4933333	1772EACE-CF66-47B2-9563-6E7A9CF6C8C1	15936.77	6	956.21	System Generated	2023-01-28 13:23:19.4933333	"Tailspin Toys (College Place, WA)"	Purulia	7	(206) 555-0100	(206) 555-0101	http://www.tailspintoys.com/CollegePlace	Shop 151	1536 Bhutia Avenue	2023-01-28 13:23:19.4933333
573FE0D7-B1A5-480B-B4ED-C5AD60BC61F8	2023-06-07 14:31:02.9633333	C35BE1A0-F841-420A-A235-5781BB9F4C0F	11509.45	11	1266.04	System Generated	2023-06-07 14:31:02.9633333	"Wingtip Toys (Federalsburg, MD)"	Valparai	8	(240) 555-0100	(240) 555-0101	http://www.wingtiptoys.com/Federalsburg	Suite 249	981 Cattaneo Road	2023-06-07 14:31:02.9633333
6FA81BB8-2C25-4DAF-94FD-F267C92A9DAA	2023-04-16 10:16:26.2500000	77E37DCD-7E59-404F-ADFA-5FAAA9746B72	21292.55	5	1064.63	System Generated	2023-04-16 10:16:26.2500000	Sercan Celik	Sangareddy	6	(217) 555-0100	(217) 555-0101	http://www.microsoft.com/SercanCelik/	Shop 23	802 Mokkapati Road	2023-04-16 10:16:26.2500000
99062C2C-299B-4537-B11E-0BC1DE57F748	2024-02-26 20:15:02.4833333	98FA2BFA-363C-4A1A-839F-98D73765174A	17596.02	6	1055.76	System Generated	2024-02-26 20:15:02.4833333	"Tailspin Toys (Gum Branch, GA)"	Udaipurwati	5	(229) 555-0100	(229) 555-0101	http://www.tailspintoys.com/GumBranch	Suite 220	1500 Utjesenovic Lane	2024-02-26 20:15:02.4833333
096AF310-25BE-42BE-9BCC-99EFA73135F1	2023-01-02 16:58:17.8566667	9211A4EE-14E3-40EB-A9BF-0B7E20B2D687	16513.41	0	0.00	System Generated	2023-01-02 16:58:17.8566667	"Wingtip Toys (Mier, IN)"	Saidpur	5	(219) 555-0100	(219) 555-0101	http://www.wingtiptoys.com/Mier	Unit 41	257 Gunes Avenue	2023-01-02 16:58:17.8566667
985BAD7D-6615-4072-88AC-234B9B78FE58	2022-11-12 09:36:16.5333333	76DC2D47-794E-497F-A8D6-75868B2CACBF	15367.19	9	1383.05	System Generated	2022-11-12 09:36:16.5333333	"Wingtip Toys (Johnetta, KY)"	Surat	9	(270) 555-0100	(270) 555-0101	http://www.wingtiptoys.com/Johnetta	Unit 280	1314 Arvidsson Boulevard	2022-11-12 09:36:16.5333333
92B39522-49AC-4600-B1A0-CF5BD0BF61EB	2023-11-12 13:45:03.5966667	3EEFB3B4-E46E-430A-933D-0337D62A03E4	23887.44	7	1672.12	System Generated	2023-11-12 13:45:03.5966667	Vedrana Kovacevic	Patna	10	(479) 555-0100	(479) 555-0101	http://www.microsoft.com/	Shop 31	1195 Sophia Crescent	2023-11-12 13:45:03.5966667
4A5A5D35-494E-4B2E-8AAE-F454A6990BAB	2023-04-12 12:41:27.1600000	6A80AA3C-0725-4036-ABEB-563E767C135D	21706.47	11	2387.71	System Generated	2023-04-12 12:41:27.1600000	"Tailspin Toys (Carbonville, UT)"	Gokak	8	(385) 555-0100	(385) 555-0101	http://www.tailspintoys.com/Carbonville	Suite 272	931 Han Crescent	2023-04-12 12:41:27.1600000
6777E7FE-34B1-43A1-9168-0443EF59DDEC	2022-12-08 11:54:18.0500000	D9E3E9C2-5755-4E88-8AD0-654C99E272E5	17967.69	6	1078.06	System Generated	2022-12-08 11:54:18.0500000	"Tailspin Toys (Vidrine, LA)"	Keshod	6	(225) 555-0100	(225) 555-0101	http://www.tailspintoys.com/Vidrine	Suite 174	920 Nesic Street	2022-12-08 11:54:18.0500000
FBC31628-C8FE-456D-A88B-80EAD91C83FE	2023-04-07 08:41:25.2700000	DD1506A5-8FB6-4C4B-883B-61D2D8D1BEA1	15729.03	5	786.45	System Generated	2023-04-07 08:41:25.2700000	Kristine Zvaigzne	Sandi	12	(219) 555-0100	(219) 555-0101	http://www.microsoft.com/	Suite 13	1974 Narendra Street	2023-04-07 08:41:25.2700000
FA535DCC-1FBA-456D-81D1-7A84A4A768CC	2022-10-20 17:48:12.2633333	5C9F14C5-CC3F-4175-9984-439D32FFCEF8	23259.55	5	1162.98	System Generated	2022-10-20 17:48:12.2633333	"Tailspin Toys (Sentinel Butte, ND)"	Sibsagar	6	(701) 555-0100	(701) 555-0101	http://www.tailspintoys.com/SentinelButte	Unit 18	1240 Utjesenovic Street	2022-10-20 17:48:12.2633333
B155CD95-2C25-4226-9A13-1ECAAA665724	2022-11-25 17:21:15.8400000	4598A20E-383B-4077-B203-1E34A7997E16	20007.88	10	2000.79	System Generated	2022-11-25 17:21:15.8400000	Ivan Sepulveda	Lumding	13	(218) 555-0100	(218) 555-0101	http://www.microsoft.com/IvanSepulveda/	Shop 7	548 Bures Crescent	2022-11-25 17:21:15.8400000
D6D291A7-FEA1-44EB-8DB4-03064669E19A	2023-03-01 12:33:21.5266667	AD4E41A1-4ABB-4DE7-B259-905B0FBA5424	11157.23	10	1115.72	System Generated	2023-03-01 12:33:21.5266667	"Wingtip Toys (Del Valle, TX)"	Palakkad	6	(210) 555-0100	(210) 555-0101	http://www.wingtiptoys.com/DelValle	Shop 21	1064 Vulpes Street	2023-03-01 12:33:21.5266667
9F06F480-42E8-45B2-BDA4-BDECAE47EDA3	2024-01-19 16:53:01.9066667	16ADCA89-8FE5-43A5-B4D0-0FDB21B442CA	11927.87	4	477.11	System Generated	2024-01-19 16:53:01.9066667	Isidora Urias	Safipur	7	(239) 555-0100	(239) 555-0101	http://www.microsoft.com/IsidoraUrias/	Suite 16	900 Cu Avenue	2024-01-19 16:53:01.9066667
3BA55E07-E741-44AF-B654-45677DF77276	2023-01-08 13:00:18.7800000	AB08427A-1AB1-4FF1-9A32-9A5B354180DE	10804.89	11	1188.54	System Generated	2023-01-08 13:00:18.7800000	Aishwarya Dantuluri	Barmer	8	(209) 555-0100	(209) 555-0101	http://www.microsoft.com/	Suite 13	1167 Femke Lane	2023-01-08 13:00:18.7800000
39536308-A97D-4590-B492-C1C109C76C9D	2023-01-17 17:53:18.9166667	69D518FD-D911-4EB1-97D8-9ECE4C9D3A3B	10292.13	9	926.29	System Generated	2023-01-17 17:53:18.9166667	"Wingtip Toys (Bourneville, OH)"	Chalakudy	5	(216) 555-0100	(216) 555-0101	http://www.wingtiptoys.com/Bourneville	Unit 10	158 Lieu Lane	2023-01-17 17:53:18.9166667
0439EFDD-3B20-434B-B561-AD2FA98DB9C5	2023-01-10 15:32:18.0633333	B5922F31-7669-41C5-9A4B-44079C45B1E1	21734.15	1	217.34	System Generated	2023-01-10 15:32:18.0633333	"Wingtip Toys (Akhiok, AK)"	Nedumangad	10	(907) 555-0100	(907) 555-0101	http://www.wingtiptoys.com/Akhiok	Unit 246	1280 Tran Boulevard	2023-01-10 15:32:18.0633333
CA0E029D-468A-4938-8199-4E23CF7A48FE	2023-04-03 11:52:24.9700000	3DB32F94-B927-4D34-923D-480DB81C416C	10980.35	5	549.02	System Generated	2023-04-03 11:52:24.9700000	Julia Eder	Jagdalpur	9	(701) 555-0100	(701) 555-0101	http://www.microsoft.com/	Suite 13	288 Alinne Boulevard	2023-04-03 11:52:24.9700000
B551FE92-E7CC-416A-B012-0A6516792B50	2023-04-25 10:10:29.9766667	0E809B40-DB50-4E19-B495-0C3594FAB611	14299.23	3	428.98	System Generated	2023-04-25 10:10:29.9766667	Neil Farrelly	Mysore	13	(215) 555-0100	(215) 555-0101	http://www.microsoft.com/NeilFarrelly/	Suite 17	730 Gungor Boulevard	2023-04-25 10:10:29.9766667
994055D9-45CB-4838-A6DC-21B95308F2A4	2023-03-22 13:33:22.1800000	EBA3C2EA-960C-42DB-AC0C-0B119C866E4C	16969.03	4	678.76	System Generated	2023-03-22 13:33:22.1800000	"Wingtip Toys (Paw Paw Lake, MI)"	Navalgund	13	(231) 555-0100	(231) 555-0101	http://www.wingtiptoys.com/PawPawLake	Shop 245	1097 Grabensek Street	2023-03-22 13:33:22.1800000
CDD815A4-C1E1-4BD2-B570-06D10AC699B1	2023-04-23 12:05:29.5366667	FD4CB946-5613-41F0-94B0-518F19E1BE25	23390.16	11	2572.92	System Generated	2023-04-23 12:05:29.5366667	Jack Walker	Anantapur	9	(316) 555-0100	(316) 555-0101	http://www.microsoft.com/JackWalker/	Shop 3	1188 Krastins Avenue	2023-04-23 12:05:29.5366667
4ACA8EA0-EC62-4D23-BC88-157AF6981BCF	2022-11-26 16:11:17.0266667	6DEFCF86-77E1-4C9F-B0DD-9623E0BBBCD3	14313.72	1	143.14	System Generated	2022-11-26 16:11:17.0266667	"Tailspin Toys (Antonito, CO)"	Sikandrabad	10	(303) 555-0100	(303) 555-0101	http://www.tailspintoys.com/Antonito	Shop 109	487 Rusl Street	2022-11-26 16:11:17.0266667
29715D04-404C-4C2C-AAC4-43F954C45AAB	2022-12-16 15:40:17.2266667	30D58D33-4E58-472D-91DC-30EB81C2B3E0	18229.42	7	1276.06	System Generated	2022-12-16 15:40:17.2266667	"Wingtip Toys (Rose Tree, PA)"	Sangaria	11	(215) 555-0100	(215) 555-0101	http://www.wingtiptoys.com/RoseTree	Unit 212	1837 Vasiljevic Boulevard	2022-12-16 15:40:17.2266667
B4989B2C-4C47-421F-8BD8-F5E66EDD85A7	2024-02-20 14:29:02.1166667	8A7FBF58-2416-4F88-8ABE-78D634F84594	10631.98	2	212.64	System Generated	2024-02-20 14:29:02.1166667	Emma Salpa	Satara	5	(205) 555-0100	(205) 555-0101	http://www.microsoft.com/	Suite 4	105 Jitka Street	2024-02-20 14:29:02.1166667
74CA58F7-6168-4FF0-9A0E-CB732658D69E	2023-11-12 19:08:03.6033333	EBA0DB64-D023-4819-948E-14BBA2736138	21089.03	9	1898.01	System Generated	2023-11-12 19:08:03.6033333	"Tailspin Toys (Mineral Hills, MI)"	Cuttack	6	(231) 555-0100	(231) 555-0101	http://www.tailspintoys.com/MineralHills	Unit 38	1421 Radoncis Road	2023-11-12 19:08:03.6033333
F7B619C2-EC14-4684-85AE-4C8FDF89319F	2023-11-11 20:24:41.9166667	5AC2E52B-9FE0-43B4-8807-4053DC70C7BE	23304.64	11	2563.51	System Generated	2023-11-11 20:24:41.9166667	Mauno Laurila	Dhamtari	9	(216) 555-0100	(216) 555-0101	http://www.microsoft.com/MaunoLaurila/	Suite 2	1906 Shenoy Lane	2023-11-11 20:24:41.9166667
66422F73-2732-4ABB-8B53-E4F554EFD187	2023-01-22 15:15:18.6000000	011F5CA6-43F8-471A-A083-047770CE0105	13277.94	7	929.46	System Generated	2023-01-22 15:15:18.6000000	"Tailspin Toys (Absecon, NJ)"	Shirpur-Warwade	11	(201) 555-0100	(201) 555-0101	http://www.tailspintoys.com/Absecon	Unit 148	1161 Chang Lane	2023-01-22 15:15:18.6000000
B2450D34-39F6-42E7-A31E-70C0489E3C35	2023-01-12 11:47:18.4533333	743A2A30-EBB8-439D-B399-B9739CF1FB72	11254.86	2	225.10	System Generated	2023-01-12 11:47:18.4533333	"Tailspin Toys (Donner, LA)"	Ponnani	5	(225) 555-0100	(225) 555-0101	http://www.tailspintoys.com/Donner	Suite 255	299 Gill Boulevard	2023-01-12 11:47:18.4533333
7BD98B2D-B2A6-4316-BE5A-F7025EC6B1BB	2024-01-18 19:22:01.9933333	5A7C9712-D265-4402-87B9-14E57B6CB891	22406.36	9	2016.57	System Generated	2024-01-18 19:22:01.9933333	"Wingtip Toys (Elverson, PA)"	Vadipatti	10	(215) 555-0100	(215) 555-0101	http://www.wingtiptoys.com/Elverson	Unit 288	732 Nakhtare Boulevard	2024-01-18 19:22:01.9933333
4611EE44-E1B6-4534-9E5A-F5B3CA31C490	2022-12-09 08:46:19.0166667	E0410DDE-DF3D-4BEC-8B94-73F224877CE9	13784.24	8	1102.74	System Generated	2022-12-09 08:46:19.0166667	"Wingtip Toys (Boalsburg, PA)"	Latur	7	(215) 555-0100	(215) 555-0101	http://www.wingtiptoys.com/Boalsburg	Suite 185	122 ozcan Lane	2022-12-09 08:46:19.0166667
5DB74118-B5B8-42E3-BBC9-3EBF4CB8EDDF	2022-10-18 10:38:10.6900000	256ABCD3-2379-4C18-9A6F-6FAC2A8003E9	12169.33	8	973.55	System Generated	2022-10-18 10:38:10.6900000	Isidora Morales	Unnao	8	(406) 555-0100	(406) 555-0101	http://www.microsoft.com/IsidoraMorales/	Shop 12	1633 Kanaparthi Lane	2022-10-18 10:38:10.6900000
A77B861C-4174-4C2B-B27D-4AD71B69992C	2022-12-28 15:32:16.6766667	3BA895F0-1019-4D80-855B-0A5E89BA1500	22961.25	9	2066.51	System Generated	2022-12-28 15:32:16.6766667	Vjekoslava Brkic	Tanuku	13	(319) 555-0100	(319) 555-0101	http://www.microsoft.com/	Shop 19	1290 Wander Street	2022-12-28 15:32:16.6766667
1E30E1E5-3F0F-4616-8B7A-8A0405BE9912	2022-12-02 10:31:18.2266667	085091DA-F5EC-4550-85C3-9FD5B330D3C8	10554.91	1	105.55	System Generated	2022-12-02 10:31:18.2266667	"Wingtip Toys (Cale, AR)"	"Vijainagar, Ajmer"	7	(479) 555-0100	(479) 555-0101	http://www.wingtiptoys.com/Cale	Unit 12	1235 Oh Crescent	2022-12-02 10:31:18.2266667
8B647B5F-9123-4698-BFDC-AD7345C43221	2024-01-24 21:45:01.7933333	019E07AE-1959-4109-B158-951FE134FE45	21495.75	5	1074.79	System Generated	2024-01-24 21:45:01.7933333	Farzana Habibi	Sheoganj	12	(219) 555-0100	(219) 555-0101	http://www.microsoft.com/	Suite 12	430 Mina Street	2024-01-24 21:45:01.7933333
A0885B68-86E1-4F22-8F85-424BB409491A	2023-03-21 16:10:22.2133333	9EF7766F-D878-464A-BC75-AD789FD03574	18029.96	7	1262.10	System Generated	2023-03-21 16:10:22.2133333	Neil Farrelly	Sujanpur	12	(215) 555-0100	(215) 555-0101	http://www.microsoft.com/NeilFarrelly/	Suite 17	730 Gungor Boulevard	2023-03-21 16:10:22.2133333
89F78937-9422-46DD-B6A3-ABB7A57B4A38	2023-01-13 12:53:23.2200000	9C1A8DE4-A49A-49DC-AE1C-06CD9EC8CB9C	19833.53	8	1586.68	System Generated	2023-01-13 12:53:23.2200000	"Tailspin Toys (East Dailey, WV)"	Dehradun	6	(304) 555-0100	(304) 555-0101	http://www.tailspintoys.com/EastDailey	Unit 188	838 Lucescu Street	2023-01-13 12:53:23.2200000
