ShipmentNo	Ord	ShipmentDate	Amount	ExpectedDeliveryDays	CreatedBy	VehicleNo	EnteredOn	Name	Pnumber	Line1	Line2
8F8C648D-9260-4B54-B806-CD990F264EDF	F7D96CCF-C6EE-447A-AD98-335EB05B8C08	2023-05-05 20:31:01.4366667	15350.92	6	System Generated	BDB-0014	2023-05-05 20:31:01.4366667	"Tailspin Toys (Navassa, NC)"	(252) 555-0100	Suite 231	333 Shasthri Road
BC74FBB5-C11B-4631-A3B1-F17BD9163679	0C6D1038-BBFE-406B-9414-3C6F00615943	2023-05-05 15:07:01.4466667	22115.35	7	System Generated	EAD-0030	2023-05-05 15:07:01.4466667	"Wingtip Toys (Asher, OK)"	(405) 555-0100	Suite 121	1277 Almeida Street
209F8331-1781-4179-AAAC-9D0EE271F04E	6BE7887E-C661-4B45-A4B7-451A9549FEE7	2023-05-05 19:08:01.4533333	24672.65	3	System Generated	DAA-0085	2023-05-05 19:08:01.4533333	"Wingtip Toys (Athol Springs, NY)"	(212) 555-0100	Shop 205	840 Rezaei Lane
5FE6CB25-8313-44E7-B8EC-D5DC078C3180	7093BDF6-0B88-4F58-9721-4584B1685996	2023-05-05 21:55:01.4633333	11709.57	4	System Generated	DAD-0050	2023-05-05 21:55:01.4633333	"Tailspin Toys (Dracut, MA)"	(339) 555-0100	Shop 226	609 Sidhu Crescent
4303571A-A793-4CD9-9355-DF51003ABBF0	13E703B3-642E-40A6-A15B-482661793F5A	2023-05-05 21:06:01.4733333	23647.61	3	System Generated	ADA-0059	2023-05-05 21:06:01.4733333	"Tailspin Toys (Caselton, NV)"	(702) 555-0100	Suite 206	1839 Hadrabova Crescent
4A39100D-9765-42F4-86E4-E6AB636DBB21	8DCC0F17-CDE5-4F1F-9721-49E4A66ECA5B	2023-05-05 17:03:01.4833333	15542.91	3	System Generated	EBB-0081	2023-05-05 17:03:01.4833333	"Tailspin Toys (Impact, TX)"	(210) 555-0100	Unit 249	760 Trung Crescent
B3674283-735A-4AA7-8A2C-AD6CDAFA3669	8246C4DC-16E4-4CBB-8BCD-4CA8C4430501	2023-05-05 18:48:01.4933333	24620.11	3	System Generated	AED-0092	2023-05-05 18:48:01.4933333	"Tailspin Toys (Bratenahl, OH)"	(216) 555-0100	Unit 149	889 Usenuly Street
D9FB7DB0-8971-46C6-8C7A-9809DB01A55D	DA5B4FC6-FB6E-4F20-B403-5C3590199E5E	2023-05-05 22:35:01.5000000	21942.53	5	System Generated	ECB-0089	2023-05-05 22:35:01.5000000	Urve Kasesalu	(319) 555-0100	Unit 17	987 Amarendra Road
A020CF5E-15B2-4CBD-8E9E-852590B6002C	DA900A4E-9561-48A7-8DAC-5C55B9D1D435	2023-05-05 17:14:01.5100000	13063.30	5	System Generated	BEE-0088	2023-05-05 17:14:01.5100000	"Wingtip Toys (Bonner Springs, KS)"	(316) 555-0100	Suite 14	1632 Bose Street
98E0C4F2-1FB9-4A21-A4D0-01C6DFC47F0A	EFE59C55-18A3-4DD0-8CA8-5F1BFAC7CCBA	2023-05-05 19:36:01.5133333	11419.50	7	System Generated	BDE-0073	2023-05-05 19:36:01.5133333	"Tailspin Toys (Marcell, MN)"	(218) 555-0100	Suite 130	1952 Laramee Street
53AC9B87-0B7F-4049-8621-C3BEBFF905C2	7C845E91-ABCB-4491-8CF3-5FBEDA8F99B8	2023-05-05 16:15:01.5233333	17324.02	5	System Generated	ABC-0008	2023-05-05 16:15:01.5233333	"Wingtip Toys (Leathersville, GA)"	(229) 555-0100	Unit 77	1555 Negi Crescent
B6327CDA-7019-41EB-B9C1-28152E76BC32	B0314A2F-3449-4ED6-AF4F-BE93882A7377	2023-05-11 16:09:01.8266667	22440.38	7	System Generated	AAD-0019	2023-05-11 16:09:01.8266667	Tailspin Toys (Head Office)	(308) 555-0100	Shop 38	1877 Mittal Road
DD934874-0959-497E-BC6A-EEB983837AF2	209FB335-C6E5-444A-A493-BFD77CB43B71	2023-05-11 18:22:01.8300000	16573.81	5	System Generated	DAD-0092	2023-05-11 18:22:01.8300000	"Tailspin Toys (Crary, ND)"	(701) 555-0100	Suite 181	522 Longo Lane
DE2AA0D9-19FA-44BB-840D-CABF717A6AEC	A1467E0A-CDD3-4F19-9F97-C005A8051C98	2023-05-11 14:37:01.8366667	22539.22	4	System Generated	CBB-0091	2023-05-11 14:37:01.8366667	"Tailspin Toys (Boyden Arbor, SC)"	(803) 555-0100	Shop 151	799 Karnik Boulevard
29060610-79A2-4628-A372-F2772E33A9BA	86B297C8-6963-4FE7-9C4A-C1CB3E7E1504	2023-05-11 22:03:01.8400000	24406.17	4	System Generated	BBA-0024	2023-05-11 22:03:01.8400000	Philip Walker	(216) 555-0100	Suite 12	1555 Penttila Road
DD5182C8-F70A-48EB-8250-5636FFFC9804	7A4B3191-E4DB-4FD7-84C5-C2B74201C93A	2023-05-11 16:22:01.8466667	21448.26	7	System Generated	BCB-0010	2023-05-11 16:22:01.8466667	"Wingtip Toys (Cylon, WI)"	(262) 555-0100	Suite 36	1673 Pokorna Avenue
1E8358D2-F02D-49F0-986F-9B02165BDEE9	95FB90A6-1867-428A-B1D5-C4AB951FB8CA	2023-05-11 18:19:01.8500000	12424.18	4	System Generated	ABC-0052	2023-05-11 18:19:01.8500000	Emilie Hrdlickova	(803) 555-0100	Unit 27	1873 Dewangan Avenue
5ABF6A2E-9FBD-4E4F-99DD-C31D19695F6F	4672A32C-28CD-470F-B2B8-C8D373DF3EED	2023-05-11 21:49:01.8566667	22890.04	4	System Generated	EEA-0006	2023-05-11 21:49:01.8566667	Miriam House	(701) 555-0100	Shop 18	604 Klaus Street
9E00245C-D263-4ED3-85A0-671141C2DDED	E92AD5D7-DC62-40C8-A997-CD20EB3E7895	2023-05-11 19:38:01.8600000	23557.15	6	System Generated	ADC-0086	2023-05-11 19:38:01.8600000	"Tailspin Toys (Malott, WA)"	(206) 555-0100	Shop 287	680 Kallas Boulevard
B44D4969-6F97-477F-8DD9-F4FC19DB9AFE	384C3BDA-CB41-43FE-89CC-CECC8E0E35C5	2023-05-11 19:54:01.8633333	23980.05	6	System Generated	BAD-0026	2023-05-11 19:54:01.8633333	"Tailspin Toys (Tumacacori, AZ)"	(480) 555-0100	Unit 23	1991 Clark Street
EB2AF110-BBB8-4FA3-8518-46AA96C860F6	3088F5B0-28DE-463E-A501-CF1B4A5C27FA	2023-05-11 16:28:01.8700000	12567.96	3	System Generated	EBE-0045	2023-05-11 16:28:01.8700000	"Wingtip Toys (Ovilla, TX)"	(210) 555-0100	Suite 158	519 Deslauriers Street
0A0EDBB9-B788-41EF-9A43-FAB073D2DC7F	B941F92C-E8FB-4478-B19D-CF3888A638D7	2023-05-11 21:16:01.8733333	20561.55	7	System Generated	EDD-0069	2023-05-11 21:16:01.8733333	Nasrin Omidzadeh	(239) 555-0100	Suite 12	588 Cirulis Lane
1C726033-87D8-48D5-B35C-22097AA1499F	7459DF6B-1E99-423F-989D-0346951C91A3	2023-05-15 19:46:02.1600000	16770.23	4	System Generated	CBC-0027	2023-05-15 19:46:02.1600000	"Tailspin Toys (Olivette, MO)"	(314) 555-0100	Suite 262	1638 Couet Street
A5A059E2-2C42-449E-8D32-0475A79DC548	3C4F75B7-A65F-4854-A759-0B6FD432E648	2023-05-15 13:28:02.1700000	15578.04	6	System Generated	BEA-0009	2023-05-15 13:28:02.1700000	"Wingtip Toys (Smoot, WY)"	(307) 555-0100	Unit 16	1854 Ankitham Avenue
EF818C23-CA48-4E59-87C3-00ACC6E350BA	FB414B47-A3FC-4EFB-8FAF-232A368B6D23	2023-05-15 19:04:02.1800000	20013.76	4	System Generated	EEE-0066	2023-05-15 19:04:02.1800000	"Tailspin Toys (Devault, PA)"	(215) 555-0100	Unit 250	1432 Pullela Street
0783F0E5-C269-4398-8D86-D0CF85C6FA2A	D02183AC-85A2-4F26-90F9-23687B21D692	2023-05-15 21:58:02.1866667	18969.83	7	System Generated	CAA-0012	2023-05-15 21:58:02.1866667	Ramesh Das	(262) 555-0100	Shop 11	737 Bao Boulevard
76FFC496-2E68-4F3B-B363-FCB94C20E7B4	CC31862B-7E8A-4AEF-B6EA-4799D6426ADF	2023-05-15 14:51:02.1966667	10821.54	7	System Generated	BBA-0088	2023-05-15 14:51:02.1966667	"Tailspin Toys (Magalia, CA)"	(209) 555-0100	Suite 176	103 Pulido Road
194F1CF9-10FD-498C-8BFD-49455EB30F95	0A68B329-D438-4C95-BBCD-4BEFB4525AB9	2023-05-15 21:48:02.2033333	11970.00	3	System Generated	CEB-0074	2023-05-15 21:48:02.2033333	Fabrice Cloutier	(252) 555-0100	Suite 14	667 Sandhya Lane
13E6C18D-2578-4F26-85C3-0171A8F0E2E3	6F3C8E8C-127A-4FFB-9558-9812F326EACF	2023-05-15 22:52:02.2133333	12249.07	4	System Generated	AED-0097	2023-05-15 22:52:02.2133333	"Tailspin Toys (Lavon, TX)"	(210) 555-0100	Suite 258	771 Kidambi Road
5966EF9F-E170-4814-9F73-DC22168CF4D9	5CF5CBE1-237E-4EF7-84DF-B10325234A56	2023-05-15 18:25:02.2200000	20912.77	6	System Generated	BCE-0093	2023-05-15 18:25:02.2200000	"Tailspin Toys (Brown City, MI)"	(231) 555-0100	Suite 85	1297 Hrdlickova Boulevard
B2C82428-E435-4A39-9DE6-F53EC95AED61	80D80EB5-D43C-485D-9454-B7C4CF453B19	2023-05-15 21:53:02.2266667	19986.64	7	System Generated	BCD-0078	2023-05-15 21:53:02.2266667	Nada Jovanovic	(215) 555-0100	Shop 19	926 Shakiba Crescent
E7A10DA3-7653-4E56-8B3C-BD2557D0161E	370154FD-E081-40C7-98AE-C1001109112C	2023-05-15 18:03:02.2333333	14118.52	3	System Generated	EAC-0029	2023-05-15 18:03:02.2333333	"Wingtip Toys (Compass Lake, FL)"	(239) 555-0100	Suite 150	1050 Tu Boulevard
4A1C2FC1-268E-4C6D-BFD1-976707DCA0EB	2A5EAF96-DFBA-4D2C-9367-CF080AC539EE	2023-05-15 20:53:02.2466667	16647.72	4	System Generated	ACB-0026	2023-05-15 20:53:02.2466667	"Wingtip Toys (Towaco, NJ)"	(201) 555-0100	Unit 12	747 Acar Crescent
5708E655-0406-4B15-A0C6-EB86192EFC1F	6ED48885-F21F-4404-9931-D067F958AB40	2023-05-15 20:43:02.2533333	23311.43	6	System Generated	CEA-0011	2023-05-15 20:43:02.2533333	"Wingtip Toys (Black Lick, PA)"	(215) 555-0100	Shop 64	581 Koppel Lane
3F01E8B7-B469-46AF-B9A3-33F87D748E5F	22B9333E-E20B-446F-8799-D643668491A4	2023-05-15 14:43:02.2600000	15086.09	6	System Generated	DEA-0051	2023-05-15 14:43:02.2600000	"Tailspin Toys (Yewed, OK)"	(405) 555-0100	Unit 266	210 safranek Lane
8D252908-69DB-41E4-8D47-9FBE82BBA604	A8CF0B1C-2C31-4D32-A7C2-D8EBCA990C91	2023-05-15 16:31:02.2666667	22454.00	5	System Generated	BDE-0054	2023-05-15 16:31:02.2666667	"Tailspin Toys (King Cove, AK)"	(907) 555-0100	Suite 268	433 Reddy Street
3D9D7793-43FF-45AA-A069-804866936FFA	25A162C0-7DE7-4EE7-A90D-D917BF142B64	2023-05-15 18:48:02.2766667	23463.19	3	System Generated	CDB-0089	2023-05-15 18:48:02.2766667	"Wingtip Toys (Ovilla, TX)"	(210) 555-0100	Suite 158	519 Deslauriers Street
6203ABC3-A959-4E4F-BA37-932756F13B5C	91C6E94F-1222-499D-9DE3-DA48A587F08D	2023-05-15 19:16:02.2833333	12187.03	5	System Generated	ECB-0029	2023-05-15 19:16:02.2833333	Erik Malk	(406) 555-0100	Suite 18	923 Gilbert Avenue
433F719A-2ECF-4559-B521-B7167E2A2C09	CCE772D2-377C-4FE6-B225-DBEFD5E772E1	2023-05-15 22:06:02.2900000	14668.12	3	System Generated	BBE-0091	2023-05-15 22:06:02.2900000	Amrita Ganguly	(787) 555-0100	Suite 5	1064 Eugen Lane
4EC499A1-CA33-4831-B931-74D9DD71CCD6	78E54EFD-60B5-4412-BFC5-3CD1FECE08E5	2023-05-22 14:26:01.9566667	10827.72	6	System Generated	CDC-0066	2023-05-22 14:26:01.9566667	Crina Grasu	(308) 555-0100	Shop 14	1538 Lampsa Road
88FCAC05-72D1-46D1-980E-B210AED88B2F	4E6027CE-2888-4CC0-9A05-4CAC5639EA2B	2023-05-22 22:54:01.9633333	19514.33	4	System Generated	ADD-0028	2023-05-22 22:54:01.9633333	"Wingtip Toys (Verdery, SC)"	(803) 555-0100	Shop 144	1774 Chávez Road
5194AEB7-C95E-44AA-A7FA-F9B0131D9D7E	C3A2E4D0-E6EA-4DDC-BDE1-D54319F9EE0D	2023-05-22 18:09:01.9700000	13995.18	6	System Generated	EEA-0034	2023-05-22 18:09:01.9700000	Tomo Vidovic	(207) 555-0100	Shop 14	296 Anima Boulevard
9540F17E-AF2D-4FB0-9200-8DED3C0D134A	2A5FCFF2-EBFF-45C8-BB6F-DD14C3EC2C73	2023-05-22 21:20:01.9766667	15822.86	3	System Generated	BBB-0039	2023-05-22 21:20:01.9766667	"Wingtip Toys (Knights Landing, CA)"	(209) 555-0100	Suite 62	1404 Molnar Road
2ECFCF88-6CEF-40C2-B852-3A2EED41FDA3	6D1C209F-AF4E-48E0-ABCF-0EED55313AD0	2023-05-24 17:44:01.4966667	13385.77	6	System Generated	EEC-0074	2023-05-24 17:44:01.4966667	"Wingtip Toys (Marion Junction, AL)"	(205) 555-0100	Shop 88	1444 Leigh Crescent
02A487F6-3798-4BDC-99C4-9DE9A1663DE1	5139D7FA-A99E-46E1-9F56-1966CF71CD53	2023-05-24 18:28:01.5000000	20586.82	6	System Generated	ACD-0012	2023-05-24 18:28:01.5000000	"Wingtip Toys (Mendoza, TX)"	(210) 555-0100	Unit 42	1448 Brasseur Boulevard
FCA262FD-7057-4986-B67F-66EE1BBEF9F7	716C0AB0-39CD-432F-A3DF-21061E3DD39F	2023-05-24 18:14:01.5033333	18138.65	3	System Generated	DBE-0093	2023-05-24 18:14:01.5033333	"Tailspin Toys (East Dailey, WV)"	(304) 555-0100	Unit 188	838 Lucescu Street
065BA6BD-F4D9-4C12-92C5-85A937C6271D	B27AC4BE-A5A5-46A7-AC7D-25602B525CF8	2023-05-24 13:29:01.5066667	11033.38	5	System Generated	CBD-0054	2023-05-24 13:29:01.5066667	"Tailspin Toys (Imlaystown, NJ)"	(201) 555-0100	Suite 12	1305 Kaleja Street
6A8D021F-FB54-49BC-AF87-58E57844D038	5596F131-962C-4464-8A50-34A6D50C2996	2023-05-24 17:45:01.5100000	16055.83	4	System Generated	CAE-0059	2023-05-24 17:45:01.5100000	"Wingtip Toys (Bozeman Hot Springs, MT)"	(406) 555-0100	Suite 252	1639 Deb Lane
DD62775D-A467-4283-A5A9-8D92B2A540F0	8CF63DDB-CFC8-44C8-852C-400A716D98BC	2023-05-24 18:00:01.5133333	16245.63	4	System Generated	AEA-0093	2023-05-24 18:00:01.5133333	"Tailspin Toys (Page City, KS)"	(316) 555-0100	Suite 4	1000 Sykorova Boulevard
CB03882A-307C-4B9F-8209-B2BE152386DD	293E71FF-BA29-4CAC-9009-6D28CF6AA12F	2023-05-24 18:37:01.5166667	18701.00	7	System Generated	AEA-0044	2023-05-24 18:37:01.5166667	Alfonso Barese	(218) 555-0100	Unit 20	400 Jautrite Avenue
C1C1B907-F329-44BA-8157-8AA5F8E1F11C	F7A89498-FD51-468F-9509-711E7E0ACAF2	2023-05-24 14:16:01.5200000	10535.61	3	System Generated	DBB-0061	2023-05-24 14:16:01.5200000	Svetlana Todorovic	(206) 555-0100	Suite 14	731 Szolosy Crescent
42CD2685-8EA4-422A-A2A5-7E59EB0B1148	3E3C95F5-47AE-418E-9EEB-7EFFBD6D1889	2023-05-25 20:02:01.6833333	20203.48	5	System Generated	ADB-0029	2023-05-25 20:02:01.6833333	"Tailspin Toys (Antares, AZ)"	(480) 555-0100	Unit 148	307 Raju Street
8D49586D-2982-4505-89DF-700555D3A3B5	BAB3A195-2C30-4763-96E7-A3FCEC770D08	2023-05-25 15:19:01.6866667	20666.10	5	System Generated	EDC-0071	2023-05-25 15:19:01.6866667	"Tailspin Toys (Coney Island, MO)"	(314) 555-0100	Suite 111	27 Vidovic Boulevard
680C080E-E0A0-4A6E-AA5A-4746C90F5B17	1EB7249E-E1F5-4F3C-9663-AAAE5572D098	2023-05-25 22:52:01.6933333	10493.01	7	System Generated	DCD-0022	2023-05-25 22:52:01.6933333	Narayan Ogra	(208) 555-0100	Unit 17	354 Darshan Boulevard
2435FCAE-B5CE-450E-AD78-2F5EC64E6DAC	73445DBD-9925-48B5-A4D7-ADA2649E1BB8	2023-05-25 22:48:01.6966667	12350.76	4	System Generated	ABE-0035	2023-05-25 22:48:01.6966667	Aleksandrs Riekstins	(605) 555-0100	Shop 20	498 Bagheri Lane
E69A6BD2-F3F2-4394-8CFF-31F6B0F2976B	7840BCF8-2D3D-4871-AF83-BC192F88AE0B	2023-05-25 14:01:01.7000000	12532.69	7	System Generated	EDC-0022	2023-05-25 14:01:01.7000000	"Tailspin Toys (Aspen Park, CO)"	(303) 555-0100	Unit 227	1611 Alfred Lane
A53148EA-CBFB-4874-B26C-796367AD447C	C1D9A6C6-B75A-4AFF-85C3-C566313F12D9	2023-05-25 21:40:01.7033333	15143.85	5	System Generated	ECB-0017	2023-05-25 21:40:01.7033333	"Wingtip Toys (Federalsburg, MD)"	(240) 555-0100	Suite 249	981 Cattaneo Road
2DB2FCE8-B359-4811-A8D8-74706B3D567C	25AD6EBE-46DA-41E9-87DF-D20651E371D6	2023-05-25 16:51:01.7100000	21396.34	5	System Generated	ACB-0025	2023-05-25 16:51:01.7100000	"Wingtip Toys (Obetz, OH)"	(216) 555-0100	Shop 241	1168 Jovicevic Boulevard
883F73A0-2C61-4495-B500-D7A30444662D	1E7C1A3B-0519-43E3-91B8-DE0EAD84850A	2023-05-25 14:52:01.7133333	20406.02	4	System Generated	EDC-0096	2023-05-25 14:52:01.7133333	"Tailspin Toys (Seagraves, TX)"	(210) 555-0100	Suite 228	1216 Nilsson Crescent
14F2DD92-8C65-4499-93C1-F43EFE59BC97	9C14096C-F00A-495A-BB39-E4E5617DBFA4	2023-05-25 18:48:01.7200000	12802.84	5	System Generated	ACD-0007	2023-05-25 18:48:01.7200000	"Wingtip Toys (Keosauqua, IA)"	(319) 555-0100	Suite 292	830 Sal Crescent
A901113B-1032-410E-9DF0-FAA0296AC9E9	380BFD0E-1571-441C-912E-3A56C4E0D2BE	2023-05-17 13:57:02.2800000	10272.66	3	System Generated	DCD-0090	2023-05-17 13:57:02.2800000	Volkan senturk	(276) 555-0100	Suite 27	283 Berzins Avenue
4B140B5D-6AA5-4678-AE19-4E701986FDD3	2C754E7E-AD88-4E54-8D8E-3CE97C6E82FE	2023-05-18 15:08:01.7366667	15357.79	6	System Generated	ACA-0075	2023-05-18 15:08:01.7366667	"Wingtip Toys (Bell Acres, PA)"	(215) 555-0100	Suite 8	1761 Nastase Avenue
C0778F15-B773-45BB-B3CF-4310DE942EE5	09F1C45D-CA65-4E25-BD3C-4FEC6977C3D1	2023-05-18 15:34:01.7400000	16815.45	5	System Generated	ACB-0050	2023-05-18 15:34:01.7400000	"Tailspin Toys (Oriole Beach, FL)"	(239) 555-0100	Suite 223	53 Jeon Boulevard
9A27FD7F-316B-4E67-9A78-E37F0D125BEB	DD4FF5F8-D6F3-4EC9-B0E0-22078C6219A0	2023-05-21 14:37:01.8300000	13102.72	7	System Generated	ECA-0069	2023-05-21 14:37:01.8300000	"Tailspin Toys (Marcell, MN)"	(218) 555-0100	Suite 130	1952 Laramee Street
BA35BEBE-BA55-4017-AD32-0793C32BB26D	E051EEA4-AE35-4884-B62D-2A48E6786206	2023-05-21 17:45:01.8400000	23308.56	5	System Generated	DDC-0093	2023-05-21 17:45:01.8400000	"Tailspin Toys (La Cueva, NM)"	(505) 555-0100	Suite 166	1708 Ankitham Street
3C30745F-B8DC-4919-9C00-CE743C3BB8AD	6CAF8E6A-B085-41AF-A07C-62A481DF7997	2023-05-21 16:43:01.8500000	14038.58	3	System Generated	CEB-0094	2023-05-21 16:43:01.8500000	"Wingtip Toys (Ware Shoals, SC)"	(803) 555-0100	Suite 47	940 Rosberg Street
69D52ADF-D818-4166-8BDD-C843B0605927	29E108F7-E0BD-49D1-BFFC-782A753120DD	2023-05-21 15:08:01.8600000	22351.62	5	System Generated	AED-0039	2023-05-21 15:08:01.8600000	"Wingtip Toys (Triadelphia, WV)"	(304) 555-0100	Suite 212	599 Huiting Lane
3E47C633-753D-4BB6-B0DD-216F26740C13	96DE01CD-F1A5-4373-88A7-E566D9D0661C	2023-05-25 14:54:01.7233333	13222.41	3	System Generated	CDB-0093	2023-05-25 14:54:01.7233333	"Tailspin Toys (Goffstown, NH)"	(603) 555-0100	Unit 166	1822 Gruber Lane
249B0713-CCAB-4F8C-BEAF-D1FE5D1E85F3	5C0C0E1B-8947-4123-A23A-E6E132D5C1E7	2023-05-25 16:58:01.7266667	24190.07	4	System Generated	CBE-0087	2023-05-25 16:58:01.7266667	"Wingtip Toys (Wapiti, WY)"	(307) 555-0100	Shop 266	899 Valentova Road
FD9C7726-BB94-41D4-89CF-B188F2B7CBE1	02E28744-CB65-467C-B8DE-E6FA83F6ED20	2023-05-25 19:27:01.7300000	11833.91	3	System Generated	AAA-0034	2023-05-25 19:27:01.7300000	"Wingtip Toys (Molalla, OR)"	(458) 555-0100	Suite 207	550 Alexandrova Lane
0A819F52-095B-4713-8134-BCB348DA8CFF	C4E650DA-0089-4417-A922-E73B13865305	2023-05-25 18:52:01.7333333	24057.85	3	System Generated	DDA-0087	2023-05-25 18:52:01.7333333	"Tailspin Toys (Mount Montgomery, NV)"	(702) 555-0100	Shop 284	1909 Cosic Crescent
BB42F814-F16F-4C96-8480-C7B05F159986	B37DEB5C-97AD-453E-B139-153825A0AF02	2023-05-29 22:46:01.3500000	22304.39	4	System Generated	BDB-0062	2023-05-29 22:46:01.3500000	Sointu Savonheimo	(701) 555-0100	Suite 9	1606 Lill Avenue
867A0FC4-4670-417B-94D8-1DD2DC015D63	A1D63F4D-AEC2-4F23-855B-25537BB46D9B	2023-05-29 13:24:01.3533333	11313.01	7	System Generated	DDD-0040	2023-05-29 13:24:01.3533333	Alessandro Sagese	(219) 555-0100	Unit 30	1184 Devi Boulevard
C5F1ED6C-8ADD-40A2-B061-6BD16CE72184	B3701CB4-5B5B-4F70-8B43-710DC3E892AE	2023-05-29 16:58:01.3566667	24570.65	5	System Generated	CCA-0088	2023-05-29 16:58:01.3566667	"Wingtip Toys (Morton Grove, IL)"	(217) 555-0100	Unit 165	1284 Lovric Lane
2665BC39-BE24-461B-A22F-02EA580E85E5	77350575-17FC-48B5-92F4-90D20C54348D	2023-05-29 14:04:01.3600000	20843.72	4	System Generated	CBB-0016	2023-05-29 14:04:01.3600000	"Wingtip Toys (Obetz, OH)"	(216) 555-0100	Shop 241	1168 Jovicevic Boulevard
202C71D7-8A4F-4CE4-9C16-2C81F730E1D5	BED0A93A-DFAE-4101-9AAD-9EB904B1FCD0	2023-05-29 14:54:01.3600000	23117.88	3	System Generated	ECA-0084	2023-05-29 14:54:01.3600000	"Tailspin Toys (Roe Park, NY)"	(212) 555-0100	Shop 219	528 Persson Road
31BBC5AB-C483-49A2-BEFC-D7CC503FB010	8D8ADEDA-37B1-4D0E-B562-A1D3468A5AB8	2023-05-29 13:59:01.3633333	13243.14	3	System Generated	BCA-0064	2023-05-29 13:59:01.3633333	Linda Ohl	(308) 555-0100	Suite 5	1397 Ludmila Crescent
F0BDFCEC-CDFA-466E-A735-4561D4C71C1C	32EACC99-2730-4A44-8F3C-A530FA253BED	2023-05-29 20:57:01.3666667	10730.14	4	System Generated	ADD-0061	2023-05-29 20:57:01.3666667	"Wingtip Toys (Cloquet, MN)"	(218) 555-0100	Unit 271	336 Kasesalu Lane
901BDA4A-ABEF-490E-80FC-41990C201E3D	581DF2A6-F7A5-4A91-80AF-BD2B8DCCB289	2023-05-29 15:40:01.3700000	22502.59	6	System Generated	EAE-0023	2023-05-29 15:40:01.3700000	"Tailspin Toys (Manahawkin, NJ)"	(201) 555-0100	Suite 203	726 Roy Boulevard
6E6B540D-94FA-4010-AF0E-BD746C74D6F5	7068E130-D75B-46FE-A741-BEC20F0EFB06	2023-05-29 22:39:01.3733333	13766.92	7	System Generated	BBE-0049	2023-05-29 22:39:01.3733333	"Wingtip Toys (Compass Lake, FL)"	(239) 555-0100	Suite 150	1050 Tu Boulevard
5FBBEB56-B19E-4CB8-A000-1F09D2AED2BE	DB6F017D-9089-4711-98B7-D0866BCBFD64	2023-05-29 14:40:01.3766667	19567.63	5	System Generated	ABA-0094	2023-05-29 14:40:01.3766667	"Tailspin Toys (Railroad, PA)"	(215) 555-0100	Suite 158	1032 Duperre Street
6CE9D653-FC52-442E-9A1E-7324FD886681	8F5F4836-112E-4137-9AA7-D8AE6ACCEADB	2023-05-29 22:08:01.3800000	10169.25	6	System Generated	ADC-0063	2023-05-29 22:08:01.3800000	"Wingtip Toys (Accomac, VA)"	(276) 555-0100	Shop 65	1268 Gonzales Road
3B9DE356-F0F2-428E-89A3-F2E18D960F6D	F94D4E95-097C-49E0-9139-E99835B23FEF	2023-05-29 22:20:01.3833333	21599.65	7	System Generated	AAE-0096	2023-05-29 22:20:01.3833333	"Tailspin Toys (Glen Avon, CA)"	(209) 555-0100	Unit 32	917 Morgan Boulevard
86626512-DA19-4E9C-A61B-7D8893DB88BE	3DEBCA49-56E6-4C57-A9E7-E9C4BBC2013F	2023-05-29 20:40:01.3866667	23498.85	7	System Generated	CEA-0012	2023-05-29 20:40:01.3866667	Som Mukherjee	(385) 555-0100	Suite 13	263 Meredith Crescent
695CD692-0EB7-408E-AFDA-529EC0DF477D	FB8D176C-838B-41CA-8625-EA164FCFCCB7	2023-05-29 15:54:01.3900000	16089.50	6	System Generated	ADD-0073	2023-05-29 15:54:01.3900000	Laura Sykorova	(316) 555-0100	Shop 2	1225 Gormanston Boulevard
5A0AB90E-30EB-48C6-8483-039220599469	D6A6A74A-D796-45E9-A49B-EA2C76B1F0AE	2023-05-29 17:38:01.3933333	19684.14	7	System Generated	DAB-0055	2023-05-29 17:38:01.3933333	"Wingtip Toys (Connoquenessing, PA)"	(215) 555-0100	Suite 199	854 Kotadia Crescent
BBD26D68-727B-4879-AB1E-8762B666D281	0C1A76B7-7BA8-4461-A6DC-EA9CEF7BF64D	2023-05-29 21:07:01.3966667	10193.67	5	System Generated	EBB-0081	2023-05-29 21:07:01.3966667	"Wingtip Toys (Coker, AL)"	(205) 555-0100	Shop 23	1813 Koppel Crescent
5306A85D-C36B-4E1D-9B2B-DEF6C57A64D9	E0C40397-9F81-4197-BA0C-EBB2E7AE50E8	2023-05-29 15:26:01.4000000	13698.36	4	System Generated	DEA-0069	2023-05-29 15:26:01.4000000	Ondrej Polak	(203) 555-0100	Shop 21	1242 Duleep Street
5E7C9F65-C72C-4EDF-8487-A02A93A2F44D	08A34886-CB37-4E1C-85D8-EBFB82A0FE6C	2023-05-29 20:19:01.4000000	11123.17	6	System Generated	BBC-0095	2023-05-29 20:19:01.4000000	"Tailspin Toys (Jessie, ND)"	(701) 555-0100	Shop 196	483 Raut Lane
7D952CE7-1D7B-4F73-9318-814670D9DE0B	ACF3F8A6-C76E-49A7-8EA2-0E3D970E138C	2023-05-31 13:19:02.7400000	16167.56	6	System Generated	BDD-0055	2023-05-31 13:19:02.7400000	"Wingtip Toys (Chetek, WI)"	(262) 555-0100	Shop 144	310 Benipal Lane
