Ord	ODate	wt	TotalValue	ProductName	ProductNumber	color	StandardCost	size	Weight	CreatedBy	EnteredOn	SEntityName	SPNo	SFax	SUrl	sLine1	SLine2	REntityName	RPNo	RFax	RUrl	RLine1	RLine2	SCity	OBranch	DCity	DBranch
25424669-929C-434B-91F3-39F180EADABA	2023-04-14 16:51:24.3200000	857.49	308941.80	Thin-Jam Hex Nut 1	HJ-1420	NULL	0	NULL	NULL	System Generated	2023-04-14 16:51:24.3200000	"Wingtip Toys (New Laguna, NM)"	(505) 555-0100	(505) 555-0101	http://www.wingtiptoys.com/NewLaguna	Suite 185	1687 Ornlamai Lane	"Tailspin Toys (Tomnolen, MS)"	(228) 555-0100	(228) 555-0101	http://www.tailspintoys.com/Tomnolen	Unit 60	1158 Hrastovsek Boulevard	Mundi	Madhya Pradesh	Sivakasi	Tamil Nadu
72520A69-373C-4343-89D4-61DD3988EB80	2023-03-10 18:38:21.8366667	832.02	526736.98	Lock Washer 9	LW-7160	NULL	0	NULL	NULL	System Generated	2023-03-10 18:38:21.8366667	"Wingtip Toys (New Laguna, NM)"	(505) 555-0100	(505) 555-0101	http://www.wingtiptoys.com/NewLaguna	Suite 185	1687 Ornlamai Lane	Gasper Havzija	(314) 555-0100	(314) 555-0101	http://www.microsoft.com/GasperHavzija/	Suite 31	978 Saowaluk Crescent	Madhugiri	Karnataka	Panna	Madhya Pradesh
8BAEAC98-1865-418F-B05F-8EF0DC0FB144	2023-11-04 19:33:35.3366667	946.66	672788.08	"HL Road Frame - Black, 58"	FR-R92B-58	Black	1059.31005859375	58	2.24	System Generated	2023-11-04 19:33:35.3366667	"Wingtip Toys (New Laguna, NM)"	(505) 555-0100	(505) 555-0101	http://www.wingtiptoys.com/NewLaguna	Suite 185	1687 Ornlamai Lane	Marija Justina Pasek	(215) 555-0100	(215) 555-0101	http://www.microsoft.com/MarijaJustinaPasek/	Unit 23	360 Formanek Crescent	Marmagao	Goa	Suriyampalayam	Tamil Nadu
2E6FC4AE-FCEF-4939-BB01-F60CCAAA9FA3	2023-03-18 18:06:20.7400000	899.26	731012.23	"ML Road Frame - Red, 60"	FR-R72R-60	Red	352.139404296875	60	2.38	System Generated	2023-03-18 18:06:20.7400000	"Wingtip Toys (New Laguna, NM)"	(505) 555-0100	(505) 555-0101	http://www.wingtiptoys.com/NewLaguna	Suite 185	1687 Ornlamai Lane	Anindya Ghatak	(219) 555-0100	(219) 555-0101	http://www.microsoft.com/AnindyaGhatak/	Unit 17	1957 Nantakarn Avenue	Mhowgaon	Madhya Pradesh	Songadh	Gujarat
4A37FDBC-A1E0-4ED8-8D7B-5B808DC1A818	2023-02-24 12:16:19.7366667	990.32	410293.25	"Men's Sports Shorts, S"	SH-M897-S	Black	24.7458992004395	S	NULL	System Generated	2023-02-24 12:16:19.7366667	"Wingtip Toys (New Laguna, NM)"	(505) 555-0100	(505) 555-0101	http://www.wingtiptoys.com/NewLaguna	Suite 185	1687 Ornlamai Lane	"Wingtip Toys (Ovilla, TX)"	(210) 555-0100	(210) 555-0101	http://www.wingtiptoys.com/Ovilla	Suite 158	519 Deslauriers Street	Patur	Maharashtra	Nabha	Punjab
ED1F96A8-8FB6-4191-A80B-7E65F9D02A8A	2023-02-03 16:02:18.3000000	898.44	231058.48	LL Road Pedal	PD-R347	Silver/Black	17.9776000976563	NULL	189.00	System Generated	2023-02-03 16:02:18.3000000	"Wingtip Toys (New Laguna, NM)"	(505) 555-0100	(505) 555-0101	http://www.wingtiptoys.com/NewLaguna	Suite 185	1687 Ornlamai Lane	"Wingtip Toys (Hollandsburg, IN)"	(219) 555-0100	(219) 555-0101	http://www.wingtiptoys.com/Hollandsburg	Unit 234	1014 Shuler Avenue	Barpeta	Assam	Madhepura	Bihar
15B7C7D5-327C-4969-B83D-FF9D81812CDD	2023-05-02 08:47:27.2900000	838.23	162018.32	"Mountain-100 Silver, 48"	BK-M82S-48	Silver	1912.15441894531	48	21.42	System Generated	2023-05-02 08:47:27.2900000	"Wingtip Toys (Bourneville, OH)"	(216) 555-0100	(216) 555-0101	http://www.wingtiptoys.com/Bourneville	Unit 10	158 Lieu Lane	"Wingtip Toys (Naches, WA)"	(206) 555-0100	(206) 555-0101	http://www.wingtiptoys.com/Naches	Unit 42	323 Buecek Crescent	Gokak	Karnataka	Arvi	Maharashtra
004F445C-47B9-4D5A-8DA2-E1045CFB045A	2022-12-11 14:50:17.0733333	917.19	226391.79	"Mountain-100 Black, 48"	BK-M82B-48	Black	1898.09436035156	48	21.42	System Generated	2022-12-11 14:50:17.0733333	"Wingtip Toys (Mendoza, TX)"	(210) 555-0100	(210) 555-0101	http://www.wingtiptoys.com/Mendoza	Unit 42	1448 Brasseur Boulevard	Liia Orav	(252) 555-0100	(252) 555-0101	http://www.microsoft.com/LiiaOrav/	Unit 16	1077 Gunes Boulevard	Kanhangad	Kerala	Silchar	Assam
B9F17083-5507-4AD9-98E4-1C7E55DA66B4	2024-03-04 16:37:01.1833333	860.37	992367.53	Touring Rear Wheel	RW-T905	Black	108.784400939941	NULL	NULL	System Generated	2024-03-04 16:37:01.1833333	"Wingtip Toys (Mendoza, TX)"	(210) 555-0100	(210) 555-0101	http://www.wingtiptoys.com/Mendoza	Unit 42	1448 Brasseur Boulevard	"Tailspin Toys (Page City, KS)"	(316) 555-0100	(316) 555-0101	http://www.tailspintoys.com/PageCity	Suite 4	1000 Sykorova Boulevard	Macherla	Andhra Pradesh	Kurnool	Andhra Pradesh
0D05A435-87CC-4C8F-B4D7-8B600D6704E5	2023-11-10 19:57:00.5266667	941.01	905892.21	LL Mountain Rim	RM-M464	NULL	0	NULL	435.00	System Generated	2023-11-10 19:57:00.5266667	"Wingtip Toys (Mendoza, TX)"	(210) 555-0100	(210) 555-0101	http://www.wingtiptoys.com/Mendoza	Unit 42	1448 Brasseur Boulevard	"Tailspin Toys (Mappsburg, VA)"	(276) 555-0100	(276) 555-0101	http://www.tailspintoys.com/Mappsburg	Shop 177	1736 Han Avenue	Pardi	Gujarat	Punch	Jammu and Kashmir
69D518FD-D911-4EB1-97D8-9ECE4C9D3A3B	2023-01-13 10:18:17.6800000	824.70	888391.33	ML Road Seat Assembly	SA-R430	NULL	108.98999786377	NULL	NULL	System Generated	2023-01-13 10:18:17.6800000	"Wingtip Toys (Mendoza, TX)"	(210) 555-0100	(210) 555-0101	http://www.wingtiptoys.com/Mendoza	Unit 42	1448 Brasseur Boulevard	Clarissa Manfrin	(210) 555-0100	(210) 555-0101	http://www.microsoft.com/ClarissaManfrin/	Shop 17	298 Benipal Road	Lar	Uttar Pradesh	Kendujhar	Odisha
5BC63EEC-42EC-4971-84DD-34F91D80C012	2023-01-20 14:44:17.8533333	859.78	967775.14	Thin-Jam Lock Nut 14	LJ-5818	NULL	0	NULL	NULL	System Generated	2023-01-20 14:44:17.8533333	"Wingtip Toys (Mendoza, TX)"	(210) 555-0100	(210) 555-0101	http://www.wingtiptoys.com/Mendoza	Unit 42	1448 Brasseur Boulevard	Sabine Zalite	(210) 555-0100	(210) 555-0101	http://www.microsoft.com/SabineZalite/	Shop 11	1924 Shim Avenue	Gopalganj	Bihar	Sadulshahar	Rajasthan
5D37958D-2EDA-446E-8310-86B967317D4A	2023-03-04 10:19:21.3500000	992.97	134498.98	Hex Nut 4	HN-8320	NULL	0	NULL	NULL	System Generated	2023-03-04 10:19:21.3500000	"Wingtip Toys (Mendoza, TX)"	(210) 555-0100	(210) 555-0101	http://www.wingtiptoys.com/Mendoza	Unit 42	1448 Brasseur Boulevard	Matteo Cattaneo	(229) 555-0100	(229) 555-0101	http://www.microsoft.com/	Shop 2	1319 Kristiina Lane	Sangli	Maharashtra	Saharanpur	Uttar Pradesh
E402A12D-098E-4B55-BDD8-424354238440	2022-11-07 18:24:15.5000000	820.43	421813.54	LL Hub	HU-6280	NULL	0	NULL	NULL	System Generated	2022-11-07 18:24:15.5000000	"Wingtip Toys (Mendoza, TX)"	(210) 555-0100	(210) 555-0101	http://www.wingtiptoys.com/Mendoza	Unit 42	1448 Brasseur Boulevard	Maryann Huddleston	(304) 555-0100	(304) 555-0101	http://www.microsoft.com/MaryannHuddleston/	Unit 9	1722 Dixit Road	Palanpur	Gujarat	Niwari	Madhya Pradesh
FAF5E987-D463-4913-A699-8C9B029B3EFA	2023-04-15 18:22:23.2466667	947.17	259637.30	Chainring Bolts	CB-2903	Silver	0	NULL	NULL	System Generated	2023-04-15 18:22:23.2466667	"Wingtip Toys (Palmas del Mar, PR)"	(787) 555-0100	(787) 555-0101	http://www.wingtiptoys.com/PalmasdelMar	Suite 72	148 Ch√°vez Street	"Tailspin Toys (Roe Park, NY)"	(212) 555-0100	(212) 555-0101	http://www.tailspintoys.com/RoePark	Shop 219	528 Persson Road	Virudhachalam	Tamil Nadu	Khammam	Telangana
0B614715-F8F6-4C31-BBA4-4CA84FC86CF8	2022-11-22 14:03:15.8966667	855.76	290822.76	HL Road Seat Assembly	SA-R522	NULL	145.869995117188	NULL	NULL	System Generated	2022-11-22 14:03:15.8966667	"Wingtip Toys (Palmas del Mar, PR)"	(787) 555-0100	(787) 555-0101	http://www.wingtiptoys.com/PalmasdelMar	Suite 72	148 Ch√°vez Street	"Tailspin Toys (Maypearl, TX)"	(210) 555-0100	(210) 555-0101	http://www.tailspintoys.com/Maypearl	Suite 157	1119 Friar Boulevard	Rosera	Bihar	Vinukonda	Andhra Pradesh
D1543995-53E6-4767-B34E-2D34426761C5	2023-11-21 16:49:00.8566667	986.05	902545.10	LL Crankset	CS-4759	Black	77.9176025390625	NULL	600.00	System Generated	2023-11-21 16:49:00.8566667	"Wingtip Toys (Palmas del Mar, PR)"	(787) 555-0100	(787) 555-0101	http://www.wingtiptoys.com/PalmasdelMar	Suite 72	148 Ch√°vez Street	Adriana Pena	(252) 555-0100	(252) 555-0101	http://www.microsoft.com/	Shop 17	121 Valentina Road	Rajgarh (Alwar)	Rajasthan	Lilong	Manipur
7243A6AE-6656-4AFE-B6AF-945E9518DFD8	2023-02-10 11:18:19.6500000	844.32	448449.95	HL Road Rear Wheel	RW-R820	Black	158.534606933594	NULL	890.00	System Generated	2023-02-10 11:18:19.6500000	"Wingtip Toys (Marion Junction, AL)"	(205) 555-0100	(205) 555-0101	http://www.wingtiptoys.com/MarionJunction	Shop 88	1444 Leigh Crescent	Svetlana Todorovic	(206) 555-0100	(206) 555-0101	http://www.microsoft.com/SvetlanaTodorovic/	Suite 14	731 Szolosy Crescent	Wokha	Nagaland	Chirala	Andhra Pradesh
B9039DA3-936B-473F-9473-309F16F89F9E	2023-02-14 10:53:18.5166667	957.45	592345.53	"HL Mountain Frame - Black, 38"	FR-M94B-38	Black	739.041015625	38	2.68	System Generated	2023-02-14 10:53:18.5166667	"Wingtip Toys (Ware Shoals, SC)"	(803) 555-0100	(803) 555-0101	http://www.wingtiptoys.com/WareShoals	Suite 47	940 Rosberg Street	"Tailspin Toys (Placer, OR)"	(458) 555-0100	(458) 555-0101	http://www.tailspintoys.com/Placer	Unit 222	1151 De Boulevard	Sanawad	Madhya Pradesh	Palwal	Haryana
82CC86B5-7E00-4DCF-9FEE-FB09EC4EDF9B	2022-10-31 09:42:14.2200000	959.63	639351.93	Paint - Yellow	PA-823Y	NULL	0	NULL	NULL	System Generated	2022-10-31 09:42:14.2200000	"Wingtip Toys (Ware Shoals, SC)"	(803) 555-0100	(803) 555-0101	http://www.wingtiptoys.com/WareShoals	Suite 47	940 Rosberg Street	Emma Salpa	(205) 555-0100	(205) 555-0101	http://www.microsoft.com/	Suite 4	105 Jitka Street	Fatehpur Sikri	Uttar Pradesh	Tirukalukundram	Tamil Nadu
A00F034B-D057-43E2-8F36-A3941A127B8D	2023-12-04 22:22:01.0800000	902.52	651663.10	"Touring-3000 Blue, 58"	BK-T18U-58	Blue	461.444793701172	58	29.90	System Generated	2023-12-04 22:22:01.0800000	"Wingtip Toys (Lostine, OR)"	(458) 555-0100	(458) 555-0101	http://www.wingtiptoys.com/Lostine	Shop 82	931 Mitra Lane	"Tailspin Toys (Ward Ridge, FL)"	(239) 555-0100	(239) 555-0101	http://www.tailspintoys.com/WardRidge	Shop 26	73 Berg Crescent	Adilabad	Telangana	Ponnur	Andhra Pradesh
C44AFB0D-DAC7-432B-9FB1-7DEE281E6F64	2022-11-17 13:05:15.7066667	993.81	588270.74	"Road-750 Black, 48"	BK-R19B-48	Black	343.649597167969	48	20.13	System Generated	2022-11-17 13:05:15.7066667	"Wingtip Toys (Lostine, OR)"	(458) 555-0100	(458) 555-0101	http://www.wingtiptoys.com/Lostine	Shop 82	931 Mitra Lane	"Tailspin Toys (Madaket, MA)"	(339) 555-0100	(339) 555-0101	http://www.tailspintoys.com/Madaket	Suite 2	1052 Hoa Lane	Jaggaiahpet	Andhra Pradesh	Rajampet	Andhra Pradesh
D7E2BD5B-9B5B-458C-8AB3-A13E347163EA	2023-12-31 21:36:58.2433333	918.06	950788.93	"Mountain-500 Silver, 52"	BK-M18S-52	Silver	308.217895507813	52	28.68	System Generated	2023-12-31 21:36:58.2433333	"Wingtip Toys (Tilleda, WI)"	(262) 555-0100	(262) 555-0101	http://www.wingtiptoys.com/Tilleda	Suite 174	1968 Necesana Street	Chandana Shasthri	(803) 555-0100	(803) 555-0101	http://www.microsoft.com/ChandanaShasthri/	Unit 8	813 Seleznyov Avenue	Tiruchendur	Tamil Nadu	Piriyapatna	Karnataka
32174E28-F798-488C-9BD0-A461514B93B2	2024-01-15 13:58:00.5100000	886.93	267238.61	"Touring-Panniers, Large"	PA-T100	Grey	51.5625	NULL	NULL	System Generated	2024-01-15 13:58:00.5100000	"Wingtip Toys (Tilleda, WI)"	(262) 555-0100	(262) 555-0101	http://www.wingtiptoys.com/Tilleda	Suite 174	1968 Necesana Street	"Wingtip Toys (Orick, CA)"	(209) 555-0100	(209) 555-0101	http://www.wingtiptoys.com/Orick	Unit 301	1612 TunC Avenue	Samthar	Uttar Pradesh	Khanna	Punjab
9A588D46-325F-4BEE-82A4-DE2AA88E5C7C	2022-10-18 14:35:10.3600000	826.74	875480.66	ML Road Handlebars	HB-R720	NULL	27.4925003051758	NULL	NULL	System Generated	2022-10-18 14:35:10.3600000	"Wingtip Toys (Tilleda, WI)"	(262) 555-0100	(262) 555-0101	http://www.wingtiptoys.com/Tilleda	Suite 174	1968 Necesana Street	Marija Justina Pasek	(215) 555-0100	(215) 555-0101	http://www.microsoft.com/MarijaJustinaPasek/	Unit 23	360 Formanek Crescent	Barpeta	Assam	Padrauna	Uttar Pradesh
0CC60E53-F64B-4003-97AC-F071EFABD9FF	2024-01-25 22:45:01.6500000	881.28	717309.98	"ML Road Frame-W - Yellow, 48"	FR-R72Y-48	Yellow	360.942810058594	48	2.34	System Generated	2024-01-25 22:45:01.6500000	"Wingtip Toys (Wapiti, WY)"	(307) 555-0100	(307) 555-0101	http://www.wingtiptoys.com/Wapiti	Shop 266	899 Valentova Road	Ioana Florea	(339) 555-0100	(339) 555-0101	http://www.microsoft.com/IoanaFlorea/	Suite 28	999 Dumina Avenue	Panchkula	Haryana	Bhainsa	Telangana
CE6CC106-F8A5-4CF5-892F-85A0D4425138	2023-01-11 09:18:18.1500000	837.05	891253.40	"Mountain-300 Black, 38"	BK-M47B-38	Black	598.435424804688	38	25.35	System Generated	2023-01-11 09:18:18.1500000	"Wingtip Toys (Wapiti, WY)"	(307) 555-0100	(307) 555-0101	http://www.wingtiptoys.com/Wapiti	Shop 266	899 Valentova Road	Ganesh Majumdar	(217) 555-0100	(217) 555-0101	http://www.microsoft.com/	Shop 25	162 Stern Crescent	Visakhapatnam	Andhra Pradesh	Reoti	Uttar Pradesh
ED0F82D4-85ED-4106-A205-A36B2F1F354E	2023-02-21 13:54:20.4100000	970.31	807079.04	ML Road Seat Assembly	SA-R430	NULL	108.98999786377	NULL	NULL	System Generated	2023-02-21 13:54:20.4100000	"Wingtip Toys (Wapiti, WY)"	(307) 555-0100	(307) 555-0101	http://www.wingtiptoys.com/Wapiti	Shop 266	899 Valentova Road	"Tailspin Toys (Glen Park, NY)"	(212) 555-0100	(212) 555-0101	http://www.tailspintoys.com/GlenPark	Unit 69	1219 Van Groesen Avenue	Tanda	Uttar Pradesh	Shiggaon	Karnataka
2A59C6F8-D3AD-4525-9537-47804DB86D09	2023-02-06 12:42:19.3500000	921.97	141223.18	Tension Pulley	TP-0923	NULL	0	NULL	NULL	System Generated	2023-02-06 12:42:19.3500000	"Wingtip Toys (Wapiti, WY)"	(307) 555-0100	(307) 555-0101	http://www.wingtiptoys.com/Wapiti	Shop 266	899 Valentova Road	"Wingtip Toys (Lake Ronkonkoma, NY)"	(212) 555-0100	(212) 555-0101	http://www.wingtiptoys.com/LakeRonkonkoma	Suite 131	576 Sedlar Road	Manglaur	Uttarakhand	Nagpur	Maharashtra
7093BDF6-0B88-4F58-9721-4584B1685996	2023-05-02 10:08:27.1500000	944.62	331938.19	"Short-Sleeve Classic Jersey, S"	SJ-0194-S	Yellow	41.5722999572754	S	NULL	System Generated	2023-05-02 10:08:27.1500000	"Wingtip Toys (Wapiti, WY)"	(307) 555-0100	(307) 555-0101	http://www.wingtiptoys.com/Wapiti	Shop 266	899 Valentova Road	"Tailspin Toys (Goffstown, NH)"	(603) 555-0100	(603) 555-0101	http://www.tailspintoys.com/Goffstown	Unit 166	1822 Gruber Lane	Panchla	West Bengal	Madhubani	Bihar
6F8EA4EB-7E3B-4472-AF87-18798937A19B	2022-11-14 18:15:16.4600000	903.07	832345.45	"HL Touring Frame - Yellow, 46"	FR-T98Y-46	Yellow	601.743713378906	46	2.96	System Generated	2022-11-14 18:15:16.4600000	"Wingtip Toys (Amado, AZ)"	(480) 555-0100	(480) 555-0101	http://www.wingtiptoys.com/Amado	Unit 175	593 Mokkapati Road	Daakshaayaani Sankaramanchi	(319) 555-0100	(319) 555-0101	http://www.microsoft.com/DaakshaayaaniSankaramanchi/	Unit 12	1529 Gupta Lane	Parbhani	Maharashtra	PandUrban Agglomeration	West Bengal
E0CC795C-966B-46A5-AF7F-DE613BA5F14B	2022-11-21 18:05:15.8500000	953.10	143632.41	HL Touring Seat/Saddle	SE-T924	NULL	23.372200012207	NULL	NULL	System Generated	2022-11-21 18:05:15.8500000	"Wingtip Toys (Amado, AZ)"	(480) 555-0100	(480) 555-0101	http://www.wingtiptoys.com/Amado	Unit 175	593 Mokkapati Road	"Wingtip Toys (Dickerson, MD)"	(240) 555-0100	(240) 555-0101	http://www.wingtiptoys.com/Dickerson	Unit 116	1760 Gummadi Road	Ponneri	Tamil Nadu	Tenkasi	Tamil Nadu
9467CDF4-B4A8-4046-B3CC-C69A9CD0D5C7	2024-01-12 15:05:01.5033333	801.56	773701.33	"Road-650 Black, 62"	BK-R50B-62	Black	486.706604003906	62	20.00	System Generated	2024-01-12 15:05:01.5033333	"Wingtip Toys (Amado, AZ)"	(480) 555-0100	(480) 555-0101	http://www.wingtiptoys.com/Amado	Unit 175	593 Mokkapati Road	"Wingtip Toys (Towaco, NJ)"	(201) 555-0100	(201) 555-0101	http://www.wingtiptoys.com/Towaco	Unit 12	747 Acar Crescent	Gwalior	Madhya Pradesh	Mangrulpir	Maharashtra
F9F6C3A7-DF65-4B07-9726-EF7C3757A41F	2023-03-03 16:01:20.8233333	993.06	267383.31	"Road-650 Red, 48"	BK-R50R-48	Red	486.706604003906	48	19.13	System Generated	2023-03-03 16:01:20.8233333	"Wingtip Toys (Amado, AZ)"	(480) 555-0100	(480) 555-0101	http://www.wingtiptoys.com/Amado	Unit 175	593 Mokkapati Road	"Wingtip Toys (Orick, CA)"	(209) 555-0100	(209) 555-0101	http://www.wingtiptoys.com/Orick	Unit 301	1612 TunC Avenue	Bokaro Steel City	Jharkhand	Sihora	Madhya Pradesh
64428165-CEE6-42B2-807F-4E2F08C66714	2023-06-01 15:15:02.4433333	876.57	897721.57	HL Nipple	NI-9522	NULL	0	NULL	NULL	System Generated	2023-06-01 15:15:02.4433333	"Wingtip Toys (Amado, AZ)"	(480) 555-0100	(480) 555-0101	http://www.wingtiptoys.com/Amado	Unit 175	593 Mokkapati Road	"Tailspin Toys (Manchester Center, VT)"	(802) 555-0100	(802) 555-0101	http://www.tailspintoys.com/ManchesterCenter	Shop 264	611 Todorovic Avenue	Raghunathganj	West Bengal	Panaji	Goa
3AB19389-EB56-4038-96FD-D4FD917235A5	2024-01-04 20:21:35.3133333	927.24	517958.96	"Road-650 Red, 60"	BK-R50R-60	Red	486.706604003906	60	19.90	System Generated	2024-01-04 20:21:35.3133333	"Wingtip Toys (Jeromesville, OH)"	(216) 555-0100	(216) 555-0101	http://www.wingtiptoys.com/Jeromesville	Suite 42	1876 Bhamidipati Crescent	Wingtip Toys (Head Office)	(303) 555-0100	(303) 555-0101	http://www.wingtiptoys.com	Shop 294	1263 Kwak Lane	Sheopur	Madhya Pradesh	Makrana	Rajasthan
5B4784B8-7E4E-40DD-88D8-3B62CACF9BE7	2023-05-18 13:22:01.6800000	836.50	318418.82	"Men's Bib-Shorts, L"	SB-M891-L	Multi	37.1208992004395	L	NULL	System Generated	2023-05-18 13:22:01.6800000	"Wingtip Toys (Jeromesville, OH)"	(216) 555-0100	(216) 555-0101	http://www.wingtiptoys.com/Jeromesville	Suite 42	1876 Bhamidipati Crescent	"Tailspin Toys (Aceitunas, PR)"	(787) 555-0100	(787) 555-0101	http://www.tailspintoys.com/Aceitunas	Suite 243	328 Bhat Street	Puttur	Karnataka	Viramgam	Gujarat
42500354-1945-44BB-8AEC-C008BDFE0E1F	2023-11-22 15:13:01.3533333	994.61	490048.80	"Touring-2000 Blue, 54"	BK-T44U-54	Blue	755.150817871094	54	27.68	System Generated	2023-11-22 15:13:01.3533333	"Wingtip Toys (Jeromesville, OH)"	(216) 555-0100	(216) 555-0101	http://www.wingtiptoys.com/Jeromesville	Suite 42	1876 Bhamidipati Crescent	Nada Ana Slosar	(239) 555-0100	(239) 555-0101	http://www.microsoft.com/NadaAnaSlosar/	Unit 7	1746 Das Avenue	Allahabad	Uttar Pradesh	Changanassery	Kerala
D9A46E86-797E-4ADD-A830-952C66318DFF	2024-01-31 20:51:01.2533333	903.82	642039.91	Mountain Tire Tube	TT-M928	NULL	1.86629998683929	NULL	NULL	System Generated	2024-01-31 20:51:01.2533333	"Wingtip Toys (Ovilla, TX)"	(210) 555-0100	(210) 555-0101	http://www.wingtiptoys.com/Ovilla	Suite 158	519 Deslauriers Street	Edgar Jogi	(209) 555-0100	(209) 555-0101	http://www.microsoft.com/EdgarJogi/	Shop 6	1317 Desforges Street	Purna	Maharashtra	Ladnu	Rajasthan
526AC181-E649-4598-BD93-39B4D7740916	2023-12-12 18:43:01.1300000	969.53	301693.76	Rear Brakes	RB-9231	Silver	47.2859992980957	NULL	317.00	System Generated	2023-12-12 18:43:01.1300000	"Wingtip Toys (Ovilla, TX)"	(210) 555-0100	(210) 555-0101	http://www.wingtiptoys.com/Ovilla	Suite 158	519 Deslauriers Street	Kristine Zvaigzne	(219) 555-0100	(219) 555-0101	http://www.microsoft.com/	Suite 13	1974 Narendra Street	Mandalgarh	Rajasthan	Vaniyambadi	Tamil Nadu
1632C213-8682-4156-B7EA-4F51496D5127	2023-01-11 08:42:18.1766667	956.55	586768.96	"LL Road Frame - Black, 62"	FR-R38B-62	Black	204.625106811523	62	2.50	System Generated	2023-01-11 08:42:18.1766667	"Wingtip Toys (Ovilla, TX)"	(210) 555-0100	(210) 555-0101	http://www.wingtiptoys.com/Ovilla	Suite 158	519 Deslauriers Street	"Wingtip Toys (Orick, CA)"	(209) 555-0100	(209) 555-0101	http://www.wingtiptoys.com/Orick	Unit 301	1612 TunC Avenue	Tohana	Haryana	Lalsot	Rajasthan
E88DFA2A-16B9-47E5-8279-8EC50F9A3114	2023-04-22 14:52:24.5966667	870.16	638099.08	"ML Road Frame-W - Yellow, 44"	FR-R72Y-44	Yellow	360.942810058594	44	2.30	System Generated	2023-04-22 14:52:24.5966667	"Wingtip Toys (Ovilla, TX)"	(210) 555-0100	(210) 555-0101	http://www.wingtiptoys.com/Ovilla	Suite 158	519 Deslauriers Street	"Tailspin Toys (Kerby, OR)"	(458) 555-0100	(458) 555-0101	http://www.tailspintoys.com/Kerby	Unit 16	339 Dwivedi Lane	Bapatla	Andhra Pradesh	Padrauna	Uttar Pradesh
FBE7DDDF-3797-40E6-B106-444F68CC8637	2023-01-28 16:40:18.3400000	948.18	674121.04	Lock Washer 5	LW-1200	NULL	0	NULL	NULL	System Generated	2023-01-28 16:40:18.3400000	"Wingtip Toys (Ovilla, TX)"	(210) 555-0100	(210) 555-0101	http://www.wingtiptoys.com/Ovilla	Suite 158	519 Deslauriers Street	"Wingtip Toys (Rosa S·nchez, PR)"	(787) 555-0100	(787) 555-0101	http://www.wingtiptoys.com/RosaS·nchez	Unit 193	583 Aluri Road	Naidupet	Andhra Pradesh	"Shamsabad, Farrukhabad"	Uttar Pradesh
C4A7641E-3D93-4F9C-BDF9-FB1C26D87FE0	2023-01-16 09:49:17.5633333	902.62	877778.54	Front Derailleur Cage	FC-3982	Silver	0	NULL	NULL	System Generated	2023-01-16 09:49:17.5633333	"Wingtip Toys (Ovilla, TX)"	(210) 555-0100	(210) 555-0101	http://www.wingtiptoys.com/Ovilla	Suite 158	519 Deslauriers Street	"Wingtip Toys (Claycomo, MO)"	(314) 555-0100	(314) 555-0101	http://www.wingtiptoys.com/Claycomo	Suite 255	1668 Nechita Boulevard	Madanapalle	Andhra Pradesh	Arvi	Maharashtra
3DDD06AD-A508-4DAE-AE5A-9301A50927FB	2022-11-21 14:25:15.8233333	914.20	897113.25	Flat Washer 4	FW-3800	NULL	0	NULL	NULL	System Generated	2022-11-21 14:25:15.8233333	"Wingtip Toys (West Frostproof, FL)"	(239) 555-0100	(239) 555-0101	http://www.wingtiptoys.com/WestFrostproof	Shop 39	692 Barney Lane	"Wingtip Toys (White Church, MO)"	(314) 555-0100	(314) 555-0101	http://www.wingtiptoys.com/WhiteChurch	Suite 283	1410 Shergill Lane	Nautanwa	Uttar Pradesh	Tuni	Andhra Pradesh
080827C1-C82B-4E0B-8150-E7B1F5642853	2023-04-06 17:07:22.8333333	921.88	146419.36	Chainring Nut	CN-6137	Silver	0	NULL	NULL	System Generated	2023-04-06 17:07:22.8333333	"Wingtip Toys (West Frostproof, FL)"	(239) 555-0100	(239) 555-0101	http://www.wingtiptoys.com/WestFrostproof	Shop 39	692 Barney Lane	"Wingtip Toys (White Church, MO)"	(314) 555-0100	(314) 555-0101	http://www.wingtiptoys.com/WhiteChurch	Suite 283	1410 Shergill Lane	Mudhol	Karnataka	Udaipur	Rajasthan
3110D9AA-5523-4767-80F9-96EEB4407D2F	2023-03-28 13:28:20.4033333	850.24	741026.40	Decal 2	DC-9824	NULL	0	NULL	NULL	System Generated	2023-03-28 13:28:20.4033333	"Wingtip Toys (West Frostproof, FL)"	(239) 555-0100	(239) 555-0101	http://www.wingtiptoys.com/WestFrostproof	Shop 39	692 Barney Lane	"Wingtip Toys (Vair, TX)"	(210) 555-0100	(210) 555-0101	http://www.wingtiptoys.com/Vair	Shop 59	75 Chang Crescent	Kozhikode	Kerala	Yevla	Maharashtra
DD21F21F-D223-4B52-B7B5-3184A0012F18	2023-04-29 14:07:26.6733333	905.79	900358.94	Hex Nut 2	HN-5400	NULL	0	NULL	NULL	System Generated	2023-04-29 14:07:26.6733333	"Wingtip Toys (West Frostproof, FL)"	(239) 555-0100	(239) 555-0101	http://www.wingtiptoys.com/WestFrostproof	Shop 39	692 Barney Lane	"Wingtip Toys (Edmund, WI)"	(262) 555-0100	(262) 555-0101	http://www.wingtiptoys.com/Edmund	Suite 96	910 Hrdlickova Crescent	Palampur	Himachal Pradesh	Sonamukhi	West Bengal
